video_id,views,likes,comments,channel_id,channel_name,date,duration,category_id,genre,subscribers,Unnamed: 11,Unnamed: 12,Unnamed: 13
Lccta3Enz-U,156679,3940,154,UClmwUwPrmtNoW3zc9yfPjDQ,EFI_GAMES,2025-04-25 20:47:34+00:00,28,20,Gaming,26700,,,
SHWjGe7v-As,144298,0,433,UCXgqEr5PHxD0zydHMtirhnw,DERIDIUM,2026-01-18 22:01:02+00:00,36,20,Gaming,11500,,,
YOot2QMoHRQ,144883,1437,42,UCKSoGL7eQ6SddA28wQgu1Xw,Battle X Warrior,2023-10-08 00:45:03+00:00,23,20,Gaming,4280,,,
4Kcu99egGwE,122553,0,48,UCFGMb_63yUf3iAgEZwHjjrw,Gubbara Lion,2024-12-30 07:45:08+00:00,22,20,Gaming,2320,,,
XhdWxsRTVm8,68535,0,20,UCBSN8895uBdts3vjCR_RqBA,Techno Gamerz Recape,2026-01-15 02:00:39+00:00,2024,20,Gaming,36300,,,
5fOa9gFRMIQ,154457,4571,3,UCZDWRoktsUTnqCHThl89lfg,LUTU GAMING ,2025-12-04 12:29:03+00:00,40,20,Gaming,614000,,,
FbGkyk4-Lzo,105969,1274,4,UCX7AB2hPIIcZWPEYyEQU9Ow,Co-op Club,2026-01-18 11:46:23+00:00,24,20,Gaming,2220,,,
MmZ1R2rL37U,92981,1042,5,UCEQzJ-DwwddeNKBc0iWpXGw,Kartik Gaming ,2025-12-15 10:55:00+00:00,53,20,Gaming,94200,,,
J2EH9zFKgAc,95692,3576,207,UC-CviHK4ZtwyrhRgM05Jh9g,LuceIsHere_,2026-01-15 15:45:15+00:00,80,20,Gaming,46600,,,
K2Qeud_1zzk,98313,633,0,UCiyLDSUJzeHg1cqEV9YZxVg,Lalaly Blox,2026-01-18 02:00:32+00:00,24,20,Gaming,1240000,,,
sSLZXQjehZw,45073,580,12,UCRU9vwwARx8jEACqNpi_KFA,Champs Network,2025-12-07 10:01:33+00:00,22532,20,Gaming,656000,,,
OoJACyYXBWs,42150,4156,404,UCN74s7N4DW1jVF62JrC2_-g,SK SABIR GAMING,2026-01-14 13:05:29+00:00,489,20,Gaming,6590000,,,
KSexdcis3YI,37756,664,180,UCihsdJ45HMDoGVKAORyHwfw,Gaming With Shinchan,2026-01-18 03:45:01+00:00,1536,20,Gaming,61600,,,
BX7b4cAkK8g,70568,441,1,UCK-SEXWjtrZ4rrRpD38y-YQ,Asim Gaming,2026-01-20 01:00:21+00:00,33,20,Gaming,91300,,,
6q3m9Bwxs0Y,29659,632,77,UCpC84msUFwq0lbNrEkKzB9Q,Pyare Gamer,2025-11-06 11:18:01+00:00,784,20,Gaming,1790000,,,
8Ob8FCFW5WQ,62195,1416,0,UC4ii0V_N3uFZhKy-XtPa8NA,Maddy Gaming kkdi,2026-01-16 08:35:10+00:00,47,20,Gaming,54900,,,
R0cDFN3FgL8,62832,256,0,UC-_1tmvqgTm-InYNLq1L0GA,Tech Gaming wansh,2026-01-21 02:30:33+00:00,15,20,Gaming,85100,,,
S_G9d-JiA-A,69456,0,0,UCqdcDbKEs0eYyr5WTLW-_-w,PappuGamerz,2026-01-18 00:30:24+00:00,27,20,Gaming,84500,,,
5mXUjqk5T7Q,74569,4349,472,UC-2Y8dQb0S6DtpxNgAKoJKA,PlayStation,2026-01-21 23:00:00+00:00,181,20,Gaming,16700000,,,
NIkidoHiDtI,55551,495,2,UCOAwHneKC4EtQZHXc8z2X9A,Bilal khan gaming,2026-01-21 10:42:52+00:00,50,20,Gaming,7470,,,
pry2V3OX9Jc,65095,180,1,UCkejg2t_xwMtbxycV7bxU0A,HeyGD Gaming,2026-01-20 04:53:57+00:00,7,20,Gaming,68100,,,
wzAUc7zM-kE,46753,247,0,UCe4H1zokEXtJcX1xzog8xLg,Cubic Gaming ,2026-01-21 15:25:00+00:00,20,20,Gaming,74100,,,
VPn-fPtDDB8,34676,146,0,UCtJIi_a4mbWXA_q1GM8ry8Q,Gaming Queen ,2025-10-09 01:00:37+00:00,19,20,Gaming,52700,,,
ZftB6SLjQ-E,31431,125,2,UCKY7azg-Z0t8C8MVEYAp2ww,S.I.T Gaming,2026-01-20 13:03:44+00:00,31,20,Gaming,65200,,,
htm8cXUL2rg,32730,118,0,UCr2RSCf6G_WXDUyVN2272Ng,SR Gaming ,2026-01-21 03:30:00+00:00,17,20,Gaming,43200,,,
IZQ32k9Rimo,31304,138,0,UCpg3d4S5ieHaJN8eZYA_uVQ,Crossbow Psk 2.0,2026-01-20 07:30:17+00:00,30,20,Gaming,635000,,,
fMZfqt18uSs,36077,1001,0,UCdafVNNZ7oh5af95Y_tkvyA,Shy Official ,2026-01-21 11:27:04+00:00,11,20,Gaming,890000,,,
64gRyyQeWOI,38013,87,0,UCT52yMSo8iILgk0LzJR3Hsg,Fijak JRB Gaming,2026-01-16 03:30:11+00:00,38,20,Gaming,38000,,,
rQZG6p_NkJU,28615,0,0,UCxlT28kEulZJImsz4aARu7Q,Bihargaming1,2026-01-19 03:40:59+00:00,40,20,Gaming,16600,,,
HMKVedsr49M,25720,161,0,UCK-SEXWjtrZ4rrRpD38y-YQ,Asim Gaming,2025-11-04 01:00:32+00:00,32,20,Gaming,91300,,,
xybOCl321q4,31047,149,0,UCa6YIHOZRn7jGTeYHWvIXJA,Fy Facts,2026-01-20 15:14:17+00:00,30,20,Gaming,2530000,,,
abcvpsnclc0,33567,0,0,UChKE6VKyQdOnk5eBRDND6vg,ItsLiveBroYT ,2026-01-21 03:51:20+00:00,19,20,Gaming,139,,,
6HHdEMLBzRg,26487,762,0,UCdafVNNZ7oh5af95Y_tkvyA,Shy Official ,2026-01-21 09:45:39+00:00,11,20,Gaming,890000,,,
sog5wFEVIVs,33953,87,0,UCkejg2t_xwMtbxycV7bxU0A,HeyGD Gaming,2026-01-21 04:18:45+00:00,8,20,Gaming,68100,,,
UGDmH8CtyM0,27320,0,0,UC1QEgSabYnjCVNEQ7lEdIBw,Rishu Fact 03,2026-01-21 13:09:10+00:00,16,20,Gaming,1080,,,
ruosvNGJiz4,16493,109,0,UCyIGQkmDJXWT6H8DjK0jPHg,Syafrola Al'aziiz,2026-01-21 12:31:13+00:00,58,20,Gaming,8550,,,
sDL1WW1nHqE,10273,0,19,UCQIKQ8-Mcb00c4AEsJEzctw,Ankit Bhai ,2026-01-15 12:23:20+00:00,1214,20,Gaming,2700,,,
a3MZh78xPp8,20119,174,0,UCBJD_UHOZA9FYrT8JUPWCcw,Danish Gamerz,2026-01-20 01:00:00+00:00,35,20,Gaming,216000,,,
gKcbtNTvDPg,18076,0,0,UCef4-bmQaA3Am2CZVYu-n2g,KGod Gaming,2026-01-19 13:33:23+00:00,32,20,Gaming,1610,,,
b2InNCawE8o,19878,76,1,UCY5PFyeVsYt04upBzMZsnAw,Ashish Saharan Gamer,2026-01-19 15:02:01+00:00,21,20,Gaming,164000,,,
KN8MAIUacog,33450,84,1,UCkejg2t_xwMtbxycV7bxU0A,HeyGD Gaming,2026-01-19 05:50:12+00:00,7,20,Gaming,68100,,,
aHs_rh2emvI,17702,90,0,UCr2RSCf6G_WXDUyVN2272Ng,SR Gaming ,2026-01-21 06:43:07+00:00,15,20,Gaming,43200,,,
NjcI1m1QyYk,7454,195,38,UCevDP_UIaoh8Cpd9GQm4qQg,Pinzo,2026-01-19 16:00:37+00:00,2645,20,Gaming,26300,,,
Xok_IKJUzzE,18014,78,0,UCr2RSCf6G_WXDUyVN2272Ng,SR Gaming ,2026-01-20 13:06:46+00:00,21,20,Gaming,43200,,,
DCDi0M08gjs,14330,811,29,UCNaNawahyb0AFdTWEqw6jyw,gritoboy,2026-01-19 21:20:23+00:00,29,20,Gaming,75700,,,
K05K9ojGvrs,21326,66,0,UCH7LLJ-hTRLwEjYILqBfDAw,PG 11 Game,2026-01-21 08:00:31+00:00,8,20,Gaming,4410,,,
QYjs4vn4z-8,19306,1086,5,UCdafVNNZ7oh5af95Y_tkvyA,Shy Official ,2026-01-20 01:08:09+00:00,11,20,Gaming,890000,,,
QuvxPyhJ5VI,10952,83,0,UCBJD_UHOZA9FYrT8JUPWCcw,Danish Gamerz,2026-01-19 22:45:02+00:00,36,20,Gaming,216000,,,
BbzNySt0_Ts,16955,0,0,UC1QEgSabYnjCVNEQ7lEdIBw,Rishu Fact 03,2026-01-21 11:31:24+00:00,14,20,Gaming,1080,,,
c47K0zRYeBE,34450,92,0,UCkejg2t_xwMtbxycV7bxU0A,HeyGD Gaming,2026-01-20 04:53:41+00:00,6,20,Gaming,68100,,,
3IWaeOeYL1I,15261,0,0,UCiDWKm2WHWkPfOW1SAhcOPA,SURYA SHORTS 1M,2026-01-21 03:51:00+00:00,18,20,Gaming,136,,,
wb9iuR51YCo,21684,75,0,UCFO1RxS-D9qLfR3JfvnpthA,RA GAMING FUL,2026-01-21 15:07:12+00:00,17,20,Gaming,50700,,,
QkPiKCkkwwM,13699,48,0,UCr2RSCf6G_WXDUyVN2272Ng,SR Gaming ,2026-01-20 00:30:00+00:00,21,20,Gaming,43200,,,
fBoyevUUIR4,16027,0,0,UCdHe8cTOKVqndaCBOV95ruQ,SRK GAMER 2.0,2026-01-19 03:00:48+00:00,23,20,Gaming,116000,,,
IUlqm890j3I,13046,0,0,UCGEMmANUMTYSyZTto8b3TGQ,The real vipin ,2026-01-21 00:30:00+00:00,27,20,Gaming,10200,,,
HG7Rsaijb4o,12925,77,1,UCe4H1zokEXtJcX1xzog8xLg,Cubic Gaming ,2026-01-21 03:00:31+00:00,21,20,Gaming,74100,,,
mgEm9WgGrME,8265,57,0,UCxXVubR1rDzpFcwxSsFIk4Q,Panda Caramelo,2025-07-17 11:01:31+00:00,29,20,Gaming,32200,,,
A3fvPhRzcRE,9736,75,0,UChFZxkfT67aBQWIbvrsk3PQ,SpidyGms,2026-01-21 11:56:57+00:00,35,20,Gaming,397,,,
B7RbwkXfuhk,9238,32,2,UCbGZa1xrh18Dn-Pn7eBurvw,Игровая комната,2026-01-21 07:00:08+00:00,11,20,Gaming,9170,,,
ph5L5TvYKXk,6931,0,0,UCyvfRVzQ1tGTonWTmKk3v0w,SUBHADRA YT,2026-01-21 12:27:22+00:00,56,20,Gaming,1980,,,
UDbna_ViZKc,10911,32,0,UCT52yMSo8iILgk0LzJR3Hsg,Fijak JRB Gaming,2026-01-18 15:30:56+00:00,35,20,Gaming,38000,,,
n7CvmzDKFBk,6798,0,0,UCRxHib8OFcj_metqb_s5jFA,Anit Gamerz,2026-01-21 14:01:26+00:00,33,20,Gaming,191000,,,
hzdeAI7RIcw,6057,23,0,UCHgfrt7H7Rm8jRJAA__rsDA,Dimplegaming0631,2026-01-18 10:59:20+00:00,18,20,Gaming,192,,,
3m20kpqkx1w,2905,328,0,UCuPgn8RkPxVMzjnifJICZSg,Dream channel,2026-01-22 05:24:48+00:00,0,20,Gaming,23900,,,
oFl9sZW9n2c,10618,0,0,UC2PzfOWVCMmOSbWpDKqDoJw,RKG GAMES ,2026-01-21 12:26:58+00:00,56,20,Gaming,1190,,,
Qz5pgxfL3xo,3177,161,0,UCxnTTQtc1qZjGmeDhX3PNZg,WhoAmI Jr. Gaming,2026-01-22 05:22:15+00:00,0,20,Gaming,259000,,,
FKdZdz1qDZc,9859,0,0,UCqdcDbKEs0eYyr5WTLW-_-w,PappuGamerz,2026-01-22 00:30:14+00:00,29,20,Gaming,84500,,,
iNjUBMC6cGs,6805,20,0,UC1YHhUkwsXnsLmozKgrBIpg,Aman R. K,2026-01-21 05:10:59+00:00,21,20,Gaming,47600,,,
gGtqUbKejFg,6257,16,0,UCvWE5fg3YAoM-ZmqB19F-xg,KS GAMER 2.0,2026-01-21 07:42:04+00:00,31,20,Gaming,89700,,,
Fq9PDuv6ECM,7831,23,0,UCRWoAk5_1sCpDuwH9vMp2_w,AK GAMING WR,2026-01-17 11:35:24+00:00,36,20,Gaming,1600000,,,
z2XS_RryJGk,19650375,161265,2724,UC7eAfUjR9gdIjoaoQaS0W-A,Shirrako,2021-05-20 05:46:31+00:00,1293,20,Gaming,2510000,,,
e8LsE7O4BGw,2395,5,0,UCZEjoEK6CIUSsp3mHKMio5w,16 Beads Game,2026-01-20 11:01:17+00:00,1392,20,Gaming,7830,,,
0en7Kf_zRQk,100769,234,0,UCkejg2t_xwMtbxycV7bxU0A,HeyGD Gaming,2026-01-20 04:54:15+00:00,5,20,Gaming,68100,,,
FrkiOHXJwB8,4167,14,0,UCgTOhoSEeDd76LR0aWgUrPg,Powerstar Gameshow ,2026-01-20 07:33:01+00:00,44,20,Gaming,2430,,,
jD3dwRSpF8A,3362,94,0,UCVUBlYx4m1DhnMTum7z98xA,MattyJay,2026-01-19 23:54:50+00:00,53,20,Gaming,1690,,,
HmfpFOC22UE,4682,0,0,UC45-45Ru-NRSE88Fxo4IPEw,IRK GAMING SEARCH ,2026-01-21 03:30:49+00:00,19,20,Gaming,17100,,,
Hcs6gXCVDRo,4408,14,1,UCE0bsti8VOeols_8NXeipsg,Khan Gaming.7M,2026-01-19 13:12:50+00:00,19,20,Gaming,2610,,,
6vddfturg8c,4623,9,0,UCWNk7EAznIWG-oINpuKKugA,R1c5ar0 Gaming,2026-01-21 07:10:32+00:00,166,20,Gaming,273,,,
qWOZ8P4GhnA,3848,0,0,UCA2oJcTmuPyyWB5xFya-qIA,Asit Gaming ,2026-01-19 13:41:53+00:00,25,20,Gaming,239,,,
A5N6bNiKil4,5024,0,0,UCpDz0YQcbUccQQMY3B2qUcQ,SuryaFireYT ,2026-01-19 05:30:09+00:00,12,20,Gaming,1770,,,
zXxiEBj11Zo,2421,8,0,UC26JFIN7ioozERtZ37Zp3Ug,MR. SUDIP GAMES ,2026-01-21 10:42:02+00:00,10,20,Gaming,4230,,,
uWh1ClXLUvk,2824,14,0,UCUHHIW4POFLfEQh_643jS8Q,Street Pro Gamer,2026-01-19 02:28:50+00:00,15,20,Gaming,7270,,,
KmLr3JIvnqQ,2811,11,0,UCNgAluPhkjIDEuIUAeJPZtA,Jazzy Gamerz,2026-01-18 05:25:27+00:00,58,20,Gaming,34700,,,
PX8VuHAb2Bk,1276,0,0,UCEMDvwAW8etIisLLs_Zoy4Q,New Gaming YT,2026-01-06 16:30:43+00:00,15,20,Gaming,389,,,
5oMTIk_Vs6k,2416,8,0,UCr2RSCf6G_WXDUyVN2272Ng,SR Gaming ,2026-01-19 12:31:00+00:00,20,20,Gaming,43200,,,
VtOUlOrOGuQ,2994,26,0,UCiyLDSUJzeHg1cqEV9YZxVg,Lalaly Blox,2026-01-21 22:43:37+00:00,30,20,Gaming,1240000,,,
dcuhRIMUCaE,2486,12,0,UCSacFkZe-lZe3WlVLdCQ_aA,Samiur Rahman gaming video,2026-01-20 01:30:42+00:00,46,20,Gaming,64,,,
ud6tu9kD7bI,1271,10,0,UCa-2Syg8WoaR7I1FnW71TXQ,Ash_Gamer2212,2026-01-20 05:49:12+00:00,43,20,Gaming,194,,,
6UP-wJtBj6s,3498528,64999,2376,UC63anZxfVGHUEmfBAf5w7pw,CaseOh,2025-07-17 22:00:15+00:00,7162,20,Gaming,9570000,,,
RgeA5tfLobE,3174,9,0,UCA2oJcTmuPyyWB5xFya-qIA,Asit Gaming ,2026-01-19 20:00:13+00:00,23,20,Gaming,239,,,
2XR49NvnR4Y,1386,10,0,UCCAYYFhkN0aUcPWwnfUlHiw,cricket play,2026-01-21 00:48:42+00:00,22,20,Gaming,15,,,
0o_n9lVfHSc,1369,7,0,UClQCAU4u8ObVIbLfMu-wfPQ,Chhoto Bong,2026-01-21 07:28:12+00:00,11,20,Gaming,46,,,
nuo356XUiD8,1130,10,0,UClD2YjvkPmL43bHk4TAk-Fg,Drago Maverick ,2026-01-21 10:57:34+00:00,8,20,Gaming,41,,,
4gpAyPXrKh0,1596,14,0,UC95Uo6QVzIzb0OD5mCGPiTQ,S B Gaming,2026-01-21 00:30:04+00:00,31,20,Gaming,413,,,
K_lFQo0bCcE,2415,17,0,UCT52yMSo8iILgk0LzJR3Hsg,Fijak JRB Gaming,2026-01-21 12:50:00+00:00,29,20,Gaming,38000,,,
OV-5if3L0Gs,1584,0,0,UCIHc-vRQelaoShX6bX35NUQ,Pro gaming xyt,2026-01-20 04:12:52+00:00,24,20,Gaming,498,,,
c02rHlvR7rQ,15398,269,10,UC1dGHGJTXU_dkiR8tW3qQgg,MPL Indonesia,2026-01-21 08:57:38+00:00,46,20,Gaming,7340000,,,
VDpGhTsf1KU,8944,368,44,UCR6IPqnP4BHvK2vSsuWeNig,Bu GM,2026-01-21 22:30:42+00:00,60,20,Gaming,1130000,,,
QqqO2I0f3Gw,1053,8,1,UCeXF5QJPIPu7Psc9sBDTbLw,Pas Tutmaz Oyuncu,2026-01-21 17:45:52+00:00,29,20,Gaming,7500,,,
bQdpquOqAqo,1450,7,0,UCAFiEiBPbMsZFZ6O_0zd8GA,Factbabuxx,2026-01-21 02:50:52+00:00,36,20,Gaming,287000,,,
PKkv6w-NDPc,8351,551,23,UCG7rWhHrMF1xDm9d3skJ3Xw,Tru4Smash,2026-01-21 18:07:45+00:00,109,20,Gaming,26900,,,
_NoifbuniNM,1086572,22974,471,UCQCmi0boTxb5s3ApFs6HeLQ,TeMor GAMEPLAY ,2024-10-02 20:15:00+00:00,19,20,Gaming,21400,,,
_Di5CxsooZ8,200,2,0,UCPolUZWgpQDdAn0lP2azruA,PU CHEN GAMING ,2026-01-22 04:30:33+00:00,58,20,Gaming,45900,,,
qSWzyp0Z_AY,731,0,0,UChKE6VKyQdOnk5eBRDND6vg,ItsLiveBroYT ,2026-01-22 04:29:04+00:00,21,20,Gaming,139,,,
d4oBeqGAmFc,652,0,0,UCiDWKm2WHWkPfOW1SAhcOPA,SURYA SHORTS 1M,2026-01-22 04:29:35+00:00,21,20,Gaming,136,,,
-1DYsiKC7b4,269112884,329071,0,UCG2CL6EUjG8TVT1Tpl9nJdg,Ms Rachel - Toddler Learning Videos,2021-07-28 17:24:32+00:00,3655,27,Education,18600000,,,
gApSk5F-oPQ,27594328,1397914,5639,UCPk2s5c4R_d-EUUNvFFODoA,Gohar Khan,2022-08-25 23:03:49+00:00,27,27,Education,7330000,,,
38XyBuC6KuM,24002656,78682,0,UCZ8KDGk3POvKTHDnz3FonvQ,The Soft Roots,2020-03-21 14:39:01+00:00,5347,27,Education,445000,,,
phXu9kQE7zg,22882533,1240596,3594,UCPk2s5c4R_d-EUUNvFFODoA,Gohar Khan,2021-09-10 05:44:37+00:00,26,27,Education,7330000,,,
hKOQJKhBl6w,18134441,893533,2505,UCIQD6GdYGmx6N-65Y8iz1MA,Fun in Pathshala,2022-01-28 15:09:52+00:00,55,27,Education,3430000,,,
utXyHKcb9GM,17919841,664538,6053,UCPk2s5c4R_d-EUUNvFFODoA,Gohar Khan,2021-10-25 06:50:07+00:00,28,27,Education,7330000,,,
ynSJvVIedTw,17601481,724645,1216,UCsUBoYj2kqgj72g6kgzGPMg,English Connection,2022-07-12 03:30:24+00:00,60,27,Education,16600000,,,
NDOizzYVxL8,17137611,939054,2525,UCPk2s5c4R_d-EUUNvFFODoA,Gohar Khan,2022-09-12 23:17:11+00:00,30,27,Education,7330000,,,
4_b9ClAO-Bs,17020628,611448,274010,UCZvlUoz1ajwES9Bhxz6hFRg,CBSE Class 7,2022-04-14 09:30:01+00:00,59,27,Education,135000,,,
FaIfTN8JZ18,15548397,992212,3732,UCPk2s5c4R_d-EUUNvFFODoA,Gohar Khan,2021-12-06 20:53:21+00:00,27,27,Education,7330000,,,
u49MZH-FFa4,15277663,1358847,1964,UCBwmMxybNva6P_5VmxjzwqA,Apna College,2021-11-18 14:55:03+00:00,60,27,Education,7380000,,,
lvakMWCiR-U,15133684,840155,6403,UCPk2s5c4R_d-EUUNvFFODoA,Gohar Khan,2021-09-21 05:58:44+00:00,26,27,Education,7330000,,,
ezkxJpcmOqs,12845931,779921,1789,UCPk2s5c4R_d-EUUNvFFODoA,Gohar Khan,2022-08-19 23:38:08+00:00,29,27,Education,7330000,,,
hzdc6NIMdTY,11787980,760504,2210,UCBwmMxybNva6P_5VmxjzwqA,Apna College,2022-02-22 16:59:41+00:00,56,27,Education,7380000,,,
NpWiXh_oUfE,15515386,204313,0,UCgZxYvRje_AIzw0YNc76SOw,Poonam study centre,2021-08-20 02:52:54+00:00,23,27,Education,62200,,,
FqhBRA8kq8M,9034125,266036,9935,UCKU3N68Fo2B0RBL8LrqGeUA,Learn AI with Skill Course,2020-02-01 10:30:01+00:00,9709,27,Education,630000,,,
EJMB3jXrCrc,9125611,531588,3559,UCPk2s5c4R_d-EUUNvFFODoA,Gohar Khan,2021-09-18 05:28:21+00:00,25,27,Education,7330000,,,
bOhQzgD2oK4,8802910,499788,2876,UCPk2s5c4R_d-EUUNvFFODoA,Gohar Khan,2022-05-06 22:11:26+00:00,25,27,Education,7330000,,,
O9S70oJAivI,7527840,184974,5372,UCJtBaL1PPmTc1ff0nsihR0g,Learn English with Rebecca · engVid,2022-06-17 14:58:29+00:00,38281,27,Education,3970000,,,
bzNKQ2FkEJI,7137426,198346,0,UC_DmCvOP5Q_eBMRDvqqRXjg,Pianote,2021-01-29 12:45:01+00:00,1601,27,Education,2370000,,,
ol-I01Jhb4o,6550543,413654,1514,UCPk2s5c4R_d-EUUNvFFODoA,Gohar Khan,2022-08-27 23:30:49+00:00,28,27,Education,7330000,,,
n2N7SuPDDmw,6068741,95812,2346,UCPkctgt1mTeJWTGj4tq4dPQ,LKLogic,2022-05-28 20:51:06+00:00,19,27,Education,3180000,,,
GjntuBerNF0,5707123,303320,1816,UCPk2s5c4R_d-EUUNvFFODoA,Gohar Khan,2021-09-25 04:31:32+00:00,23,27,Education,7330000,,,
RGOj5yH7evk,4927137,105355,3085,UC8butISFwT-Wl7EV0hUK0BQ,freeCodeCamp.org,2020-05-28 14:58:15+00:00,4110,27,Education,11400000,,,
oyjvuc_48-Y,4555205,289280,805,UCPk2s5c4R_d-EUUNvFFODoA,Gohar Khan,2022-01-20 23:10:47+00:00,26,27,Education,7330000,,,
VllRFWc8jl8,4913143,50666,2867,UCPkctgt1mTeJWTGj4tq4dPQ,LKLogic,2022-06-02 14:07:02+00:00,26,27,Education,3180000,,,
7eh4d6sabA0,3467755,76704,1995,UCWv7vMbMWH4-V0ZXdmDpPBA,Programming with Mosh,2020-09-17 13:00:03+00:00,2983,27,Education,4940000,,,
5Sqld0UXnSM,3823804,152635,585,UCHF88ovEEPETzNtEUbgGBuw,Bernadette Teaches Music,2023-05-11 22:05:55+00:00,61,27,Education,684000,,,
1dWCqjhvF58,3390874,56973,1901,UCObs0kLIrDjX2LLSybqNaEA,Great Learning,2020-05-08 12:32:13+00:00,10695,27,Education,983000,,,
J8CwlpEwHoA,4369720,92732,1274,UCeVMnSShP_Iviwkknt83cww,CodeWithHarry,2022-05-11 17:00:09+00:00,15,27,Education,9390000,,,
EG9x0eevbV4,3006059,85332,9695,UCXGt7134NOG1mgS6Ox7edtw,Italy Made Easy,2022-09-08 14:00:12+00:00,1383,27,Education,481000,,,
DZjrmtFUsrE,3321451,307263,1751,UCBwmMxybNva6P_5VmxjzwqA,Apna College,2022-11-03 15:05:20+00:00,51,27,Education,7380000,,,
ROjZy1WbCIA,2748722,41245,1046,UC8butISFwT-Wl7EV0hUK0BQ,freeCodeCamp.org,2022-02-23 13:43:25+00:00,10076,27,Education,11400000,,,
ZbElL1rO_AY,2631229,73822,2751,UCilczE-ts_KYD6b5gSocAhQ,LAS VEGAS MODERN KUNG FU SCHOOL,2020-08-12 09:54:48+00:00,394,27,Education,219000,,,
mi7oRyDhBF0,2431230,151336,8373,UCJZrgdE18ZCUKRBNEqeoOjA,Anna Lenkovska,2020-08-16 15:01:34+00:00,1141,27,Education,410000,,,
uRVlHYK2UuI,2294836,41592,461,UCZhsAU2BvmRe11K2N2_CENg,markiedoesmath,2022-05-16 17:00:26+00:00,46,27,Education,162000,,,
fusH-QshVkE,2168151,63868,167,UCxaJUqRwYpcdx_LWZcOmhRQ,Visuals by Varsha,2021-04-15 06:14:39+00:00,35,27,Education,117000,,,
yZvFH7B6gKI,2001993,47275,924,UCzAF54cHk1ZO82af-8E3qOQ,CareerFoundry,2021-03-25 13:13:45+00:00,544,27,Education,305000,,,
pZMXqaY-bYc,2228026,149087,707,UCPk2s5c4R_d-EUUNvFFODoA,Gohar Khan,2022-08-07 22:51:36+00:00,27,27,Education,7330000,,,
YSgHAan56gQ,2150076,46519,1358,UCRAm64T4xfeEPCaajMGdOkg,Eureka,2022-06-13 03:30:35+00:00,59,27,Education,17600,,,
Osdtx75uB_4,2317723,50637,0,UC1ttvZfaiikLKsci6hj8IKA,Priyanka dadhich,2021-07-30 06:42:53+00:00,59,27,Education,36500,,,
KYAa_jaMge4,1658148,8900,0,UCEc7koXK6HY4aOhw7u3N9Xg,Teacher Aya Online Tutor,2022-04-01 01:00:25+00:00,763,27,Education,1480000,,,
sSRUVFr_gEk,2103629,50529,167,UC08grsjqNoRswN1_H8iD38w,TUMI JITBE ,2022-02-28 13:20:00+00:00,42,27,Education,440000,,,
N5KA1cZ5wLM,1613270,53323,1006,UCnpz3eMa1IJcgsSU15W0H3Q,Bharat in Germany!,2022-09-03 13:25:22+00:00,30,27,Education,428000,,,
hItfXoxt3GM,1576897,50039,104,UCMjf6P1rYTP2S_WX-9rqACg,Learn4Exam,2022-07-27 12:50:27+00:00,45,27,Education,306000,,,
RnFGwxJwx-0,1390260,34247,916,UCObs0kLIrDjX2LLSybqNaEA,Great Learning,2020-02-13 12:34:49+00:00,38191,27,Education,983000,,,
QyGmqmJ1x8s,1528150,23220,569,UCPkctgt1mTeJWTGj4tq4dPQ,LKLogic,2022-03-10 21:29:26+00:00,29,27,Education,3180000,,,
hvFXim-cIdo,1535588,36479,316,UCOH6cWFJxTS1-Rjp-wd3ttQ,Techno Tutorials ( e-Learning),2021-06-06 11:36:47+00:00,58,27,Education,69500,,,
zfiSAzpy9NM,1322055,27874,821,UCh9nVJoWXmFb7sLApWGcLPQ,codebasics,2020-10-14 12:30:09+00:00,1434,27,Education,1460000,,,
ObbNGhcxXJA,1272176,18540,472,UCObs0kLIrDjX2LLSybqNaEA,Great Learning,2021-08-28 13:30:54+00:00,12509,27,Education,983000,,,
3XFODda6YXo,1264645,19216,402,UCsvqVGtbbyHaMoevxPAq9Fg,Simplilearn,2020-07-08 14:30:00+00:00,330,27,Education,5930000,,,
8uF0CIaqszM,1204111,95901,515,UC9CohF5QlJr3md4h9iTLzOg,POC English,2022-01-17 13:00:09+00:00,60,27,Education,3830000,,,
a4Vohi4B7-E,1369989,39193,324,UCEAXQi1NM73KyCNNozI6jEA,Mondly by Pearson,2022-08-01 15:24:08+00:00,23,27,Education,529000,,,
NNl1Wbyvj10,1366426,29203,190,UCEAXQi1NM73KyCNNozI6jEA,Mondly by Pearson,2022-07-20 11:00:59+00:00,22,27,Education,529000,,,
JsYtOy3qQkU,1450927,27635,645,UC4UdwOtQsRxmhwkfTQXF5Qg,Justice Shepard,2022-01-18 18:17:36+00:00,16,27,Education,543000,,,
nxThhTE1fVg,1172748,32400,830,UCPkctgt1mTeJWTGj4tq4dPQ,LKLogic,2023-01-21 13:28:51+00:00,51,27,Education,3180000,,,
Mubj_fqiAv8,1020722,12212,227,UCh9nVJoWXmFb7sLApWGcLPQ,codebasics,2020-07-11 13:00:10+00:00,219,27,Education,1460000,,,
4XZIv4__sQA,974834,31167,1182,UCeN2aBJE97-3FtRjbVc46FA,Charlee Wayne,2020-11-19 15:00:02+00:00,1071,27,Education,49800,,,
ZMRPonbHDIc,1139911,23049,334,UCPkctgt1mTeJWTGj4tq4dPQ,LKLogic,2022-11-17 05:26:02+00:00,33,27,Education,3180000,,,
